usa_lung_cancer
County,State,GeoID,lung_cancer_per_100000,TimeFrame
Knox,TX,48275,NA,2014-2018
Lamar,TX,48277,74.7,2014-2018
Lamb,TX,48279,40.6,2014-2018
Lampasas,TX,48281,83.8,2014-2018
La Salle,TX,48283,NA,2014-2018
Lavaca,TX,48285,47.0,2014-2018
Lee,TX,48287,68.2,2014-2018
Leon,TX,48289,70.8,2014-2018
Liberty,TX,48291,74.7,2014-2018
Limestone,TX,48293,71.7,2014-2018
Lipscomb,TX,48295,NA,2014-2018
Live Oak,TX,48297,56.2,2014-2018
Llano,TX,48299,62.3,2014-2018
Loving,TX,48301,NA,2014-2018
Lubbock,TX,48303,50.3,2014-2018
Lynn,TX,48305,NA,2014-2018
McCulloch,TX,48307,69.3,2014-2018
McLennan,TX,48309,61.6,2014-2018
McMullen,TX,48311,NA,2014-2018
Madison,TX,48313,71.0,2014-2018
Marion,TX,48315,67.0,2014-2018
Martin,TX,48317,NA,2014-2018
Mason,TX,48319,37.9,2014-2018
Matagorda,TX,48321,57.9,2014-2018
Maverick,TX,48323,23.5,2014-2018
Medina,TX,48325,48.3,2014-2018
Menard,TX,48327,NA,2014-2018
Midland,TX,48329,47.4,2014-2018
Milam,TX,48331,58.3,2014-2018
Mills,TX,48333,33.3,2014-2018
Mitchell,TX,48335,56.0,2014-2018
Montague,TX,48337,66.9,2014-2018
Montgomery,TX,48339,53.2,2014-2018
Moore,TX,48341,47.2,2014-2018
Morris,TX,48343,65.1,2014-2018
Motley,TX,48345,NA,2014-2018
Nacogdoches,TX,48347,55.0,2014-2018
Navarro,TX,48349,64.3,2014-2018
Newton,TX,48351,68.8,2014-2018
Nolan,TX,48353,65.5,2014-2018
Nueces,TX,48355,45.5,2014-2018
Ochiltree,TX,48357,44.4,2014-2018
Oldham,TX,48359,NA,2014-2018
Orange,TX,48361,72.0,2014-2018
Palo Pinto,TX,48363,78.0,2014-2018
Panola,TX,48365,72.8,2014-2018
Parker,TX,48367,69.3,2014-2018
Parmer,TX,48369,NA,2014-2018
Pecos,TX,48371,35.8,2014-2018
Polk,TX,48373,100.6,2014-2018
Potter,TX,48375,64.7,2014-2018
Presidio,TX,48377,NA,2014-2018
Rains,TX,48379,78.2,2014-2018
Randall,TX,48381,54.2,2014-2018
Reagan,TX,48383,NA,2014-2018
Real,TX,48385,54.3,2014-2018
Red River,TX,48387,67.2,2014-2018
Reeves,TX,48389,29.3,2014-2018
Refugio,TX,48391,44.5,2014-2018
Roberts,TX,48393,NA,2014-2018
Robertson,TX,48395,58.4,2014-2018
Rockwall,TX,48397,48.2,2014-2018
Runnels,TX,48399,49.4,2014-2018
Rusk,TX,48401,65.0,2014-2018
Sabine,TX,48403,69.4,2014-2018
San Augustine,TX,48405,62.9,2014-2018
San Jacinto,TX,48407,71.2,2014-2018
San Patricio,TX,48409,54.5,2014-2018
San Saba,TX,48411,41.7,2014-2018
Schleicher,TX,48413,NA,2014-2018
Scurry,TX,48415,48.4,2014-2018
Shackelford,TX,48417,NA,2014-2018
Shelby,TX,48419,71.3,2014-2018
Sherman,TX,48421,NA,2014-2018
Smith,TX,48423,64.5,2014-2018
Somervell,TX,48425,34.6,2014-2018
Starr,TX,48427,40.2,2014-2018
Stephens,TX,48429,59.4,2014-2018
Sterling,TX,48431,NA,2014-2018
Stonewall,TX,48433,NA,2014-2018
Sutton,TX,48435,NA,2014-2018
Swisher,TX,48437,62.6,2014-2018
Tarrant,TX,48439,53.4,2014-2018
Taylor,TX,48441,52.8,2014-2018
Terrell,TX,48443,NA,2014-2018
Terry,TX,48445,42.6,2014-2018
Throckmorton,TX,48447,NA,2014-2018
Titus,TX,48449,56.9,2014-2018
Tom Green,TX,48451,59.9,2014-2018
Travis,TX,48453,41.8,2014-2018
Trinity,TX,48455,83.3,2014-2018
Tyler,TX,48457,60.8,2014-2018
Upshur,TX,48459,67.3,2014-2018
Upton,TX,48461,NA,2014-2018
Uvalde,TX,48463,41.5,2014-2018
Val Verde,TX,48465,32.5,2014-2018
Van Zandt,TX,48467,69.0,2014-2018
Victoria,TX,48469,55.7,2014-2018
Walker,TX,48471,57.7,2014-2018
Waller,TX,48473,52.8,2014-2018
Ward,TX,48475,61.4,2014-2018
Washington,TX,48477,40.6,2014-2018
Webb,TX,48479,27.7,2014-2018
Wharton,TX,48481,47.7,2014-2018
Wheeler,TX,48483,66.1,2014-2018
Wichita,TX,48485,63.8,2014-2018
Wilbarger,TX,48487,66.5,2014-2018
Willacy,TX,48489,36.8,2014-2018
Williamson,TX,48491,47.0,2014-2018
Wilson,TX,48493,42.3,2014-2018
Winkler,TX,48495,51.5,2014-2018
Wise,TX,48497,70.8,2014-2018
Wood,TX,48499,76.7,2014-2018
Yoakum,TX,48501,52.9,2014-2018
Young,TX,48503,75.1,2014-2018
Zapata,TX,48505,NA,2014-2018
Zavala,TX,48507,NA,2014-2018
Beaver,UT,49001,NA,2014-2018
Box Elder,UT,49003,19.1,2014-2018
Cache,UT,49005,17.4,2014-2018
Carbon,UT,49007,37.7,2014-2018
Daggett,UT,49009,NA,2014-2018
Davis,UT,49011,23.0,2014-2018
Duchesne,UT,49013,47.9,2014-2018
Emery,UT,49015,31.4,2014-2018
Garfield,UT,49017,NA,2014-2018
Grand,UT,49019,48.2,2014-2018
Iron,UT,49021,32.0,2014-2018
Juab,UT,49023,31.9,2014-2018
Kane,UT,49025,25.2,2014-2018
Millard,UT,49027,34.3,2014-2018
Morgan,UT,49029,NA,2014-2018
Piute,UT,49031,NA,2014-2018
Rich,UT,49033,NA,2014-2018
Salt Lake,UT,49035,29.2,2014-2018
San Juan,UT,49037,NA,2014-2018
Sanpete,UT,49039,22.9,2014-2018
Sevier,UT,49041,29.2,2014-2018
Summit,UT,49043,26.7,2014-2018
Tooele,UT,49045,37.7,2014-2018
Uintah,UT,49047,26.2,2014-2018
Utah,UT,49049,17.9,2014-2018
Wasatch,UT,49051,23.0,2014-2018
Washington,UT,49053,25.5,2014-2018
Wayne,UT,49055,NA,2014-2018
Weber,UT,49057,27.2,2014-2018
Addison,VT,50001,52.0,2014-2018
Bennington,VT,50003,67.6,2014-2018
Caledonia,VT,50005,55.2,2014-2018
Chittenden,VT,50007,52.5,2014-2018
Essex,VT,50009,66.8,2014-2018
Franklin,VT,50011,78.7,2014-2018
Grand Isle,VT,50013,85.8,2014-2018
Lamoille,VT,50015,65.4,2014-2018
Orange,VT,50017,61.6,2014-2018
Orleans,VT,50019,76.9,2014-2018
Rutland,VT,50021,61.9,2014-2018
Washington,VT,50023,61.2,2014-2018
Windham,VT,50025,49.8,2014-2018
Windsor,VT,50027,59.4,2014-2018
Accomack,VA,51001,67.3,2014-2018
Albemarle,VA,51003,43.3,2014-2018
Alleghany,VA,51005,62.7,2014-2018
Amelia,VA,51007,81.0,2014-2018
Amherst,VA,51009,65.1,2014-2018
Appomattox,VA,51011,65.5,2014-2018
Arlington,VA,51013,34.3,2014-2018
Augusta,VA,51015,50.4,2014-2018
Bath,VA,51017,85.9,2014-2018
Bedford,VA,51019,NA,2014-2018
Bland,VA,51021,46.9,2014-2018
Botetourt,VA,51023,57.9,2014-2018
Brunswick,VA,51025,62.4,2014-2018
Buchanan,VA,51027,42.6,2014-2018
Buckingham,VA,51029,65.3,2014-2018
Campbell,VA,51031,62.6,2014-2018
Caroline,VA,51033,66.0,2014-2018
Carroll,VA,51035,54.3,2014-2018
Charles City,VA,51036,56.2,2014-2018
Charlotte,VA,51037,78.6,2014-2018
Chesterfield,VA,51041,56.3,2014-2018
Clarke,VA,51043,46.4,2014-2018
Craig,VA,51045,60.2,2014-2018
Culpeper,VA,51047,53.6,2014-2018
Cumberland,VA,51049,60.7,2014-2018
Dickenson,VA,51051,57.9,2014-2018
Dinwiddie,VA,51053,85.9,2014-2018
Essex,VA,51057,68.0,2014-2018
Fairfax,VA,51059,30.9,2014-2018
Fauquier,VA,51061,54.1,2014-2018
Floyd,VA,51063,44.8,2014-2018
Fluvanna,VA,51065,50.2,2014-2018
Franklin,VA,51067,56.1,2014-2018
Frederick,VA,51069,58.4,2014-2018
Giles,VA,51071,86.9,2014-2018
Gloucester,VA,51073,75.8,2014-2018
Goochland,VA,51075,61.3,2014-2018
Grayson,VA,51077,55.7,2014-2018
Greene,VA,51079,65.7,2014-2018
Greensville,VA,51081,85.2,2014-2018
Halifax,VA,51083,66.7,2014-2018
Hanover,VA,51085,58.9,2014-2018
Henrico,VA,51087,56.9,2014-2018
Henry,VA,51089,55.0,2014-2018
Highland,VA,51091,58.8,2014-2018
Isle of Wight,VA,51093,48.2,2014-2018
James City,VA,51095,41.9,2014-2018
King and Queen,VA,51097,73.4,2014-2018
King George,VA,51099,71.8,2014-2018
King William,VA,51101,57.5,2014-2018
Lancaster,VA,51103,73.4,2014-2018
Lee,VA,51105,55.4,2014-2018
Loudoun,VA,51107,34.7,2014-2018
Louisa,VA,51109,74.8,2014-2018
Lunenburg,VA,51111,73.8,2014-2018
Madison,VA,51113,61.9,2014-2018
Mathews,VA,51115,56.9,2014-2018
Mecklenburg,VA,51117,73.1,2014-2018
Middlesex,VA,51119,58.3,2014-2018
Montgomery,VA,51121,52.2,2014-2018
Nelson,VA,51125,68.5,2014-2018
New Kent,VA,51127,71.1,2014-2018
Northampton,VA,51131,75.3,2014-2018
Northumberland,VA,51133,47.5,2014-2018
Nottoway,VA,51135,64.5,2014-2018
Orange,VA,51137,72.5,2014-2018
Page,VA,51139,70.7,2014-2018
Patrick,VA,51141,48.0,2014-2018
Pittsylvania,VA,51143,55.4,2014-2018
Powhatan,VA,51145,45.6,2014-2018
Prince Edward,VA,51147,80.1,2014-2018
Prince George,VA,51149,80.3,2014-2018
Prince William,VA,51153,42.1,2014-2018
Pulaski,VA,51155,74.1,2014-2018
Rappahannock,VA,51157,45.2,2014-2018
Richmond,VA,51159,115.4,2014-2018
Roanoke,VA,51161,53.3,2014-2018
Rockbridge,VA,51163,45.2,2014-2018
Rockingham,VA,51165,50.2,2014-2018
Russell,VA,51167,46.0,2014-2018
Scott,VA,51169,46.4,2014-2018
Shenandoah,VA,51171,61.9,2014-2018
Smyth,VA,51173,58.0,2014-2018
Southampton,VA,51175,61.0,2014-2018
Spotsylvania,VA,51177,65.9,2014-2018
Stafford,VA,51179,59.8,2014-2018
Surry,VA,51181,64.9,2014-2018
Sussex,VA,51183,99.3,2014-2018
Tazewell,VA,51185,58.2,2014-2018
Warren,VA,51187,75.1,2014-2018
Washington,VA,51191,71.9,2014-2018
Westmoreland,VA,51193,74.4,2014-2018
Wise,VA,51195,69.3,2014-2018
Wythe,VA,51197,62.3,2014-2018
York,VA,51199,44.6,2014-2018
Alexandria City,VA,51510,31.2,2014-2018
Bedford City,VA,51515,NA,2014-2018
Bristol City,VA,51520,31.7,2014-2018
Buena Vista City,VA,51530,68.2,2014-2018
Charlottesville City,VA,51540,65.1,2014-2018
Chesapeake City,VA,51550,61.0,2014-2018
Colonial Heights City,VA,51570,74.6,2014-2018
Covington City,VA,51580,89.2,2014-2018
Danville City,VA,51590,64.1,2014-2018
Emporia City,VA,51595,100.1,2014-2018
Fairfax City,VA,51600,31.3,2014-2018
Falls Church City,VA,51610,33.1,2014-2018
Franklin City,VA,51620,66.0,2014-2018
Fredericksburg City,VA,51630,81.1,2014-2018
Galax City,VA,51640,135.1,2014-2018
Hampton City,VA,51650,61.1,2014-2018
Harrisonburg City,VA,51660,58.2,2014-2018
Hopewell City,VA,51670,85.2,2014-2018
Lexington City,VA,51678,84.4,2014-2018
Lynchburg City,VA,51680,69.5,2014-2018
Manassas City,VA,51683,57.2,2014-2018
Manassas Park City,VA,51685,49.6,2014-2018
Martinsville City,VA,51690,83.6,2014-2018
Newport News City,VA,51700,64.2,2014-2018
Norfolk City,VA,51710,77.4,2014-2018
Norton City,VA,51720,84.7,2014-2018
Petersburg City,VA,51730,92.7,2014-2018
Poquoson City,VA,51735,62.1,2014-2018
Portsmouth City,VA,51740,74.7,2014-2018
Radford City,VA,51750,60.6,2014-2018
Richmond City,VA,51760,60.5,2014-2018
Roanoke City,VA,51770,75.9,2014-2018
Salem City,VA,51775,72.1,2014-2018
Staunton City,VA,51790,71.9,2014-2018
Suffolk City,VA,51800,58.0,2014-2018
Virginia Beach City,VA,51810,60.9,2014-2018
Waynesboro City,VA,51820,91.1,2014-2018
Williamsburg City,VA,51830,68.5,2014-2018
Winchester City,VA,51840,69.3,2014-2018
Adams,WA,53001,43.0,2014-2018
Asotin,WA,53003,45.3,2014-2018
Benton,WA,53005,47.0,2014-2018
Chelan,WA,53007,51.7,2014-2018
Clallam,WA,53009,61.8,2014-2018
Clark,WA,53011,53.0,2014-2018
Columbia,WA,53013,62.3,2014-2018
Cowlitz,WA,53015,61.8,2014-2018
Douglas,WA,53017,54.1,2014-2018
Ferry,WA,53019,45.0,2014-2018
Franklin,WA,53021,38.2,2014-2018
Garfield,WA,53023,NA,2014-2018
Grant,WA,53025,55.8,2014-2018
Grays Harbor,WA,53027,66.8,2014-2018
Island,WA,53029,49.1,2014-2018
Jefferson,WA,53031,45.6,2014-2018
King,WA,53033,45.9,2014-2018
Kitsap,WA,53035,56.1,2014-2018
Kittitas,WA,53037,37.8,2014-2018
Klickitat,WA,53039,55.5,2014-2018
Lewis,WA,53041,54.3,2014-2018
Lincoln,WA,53043,30.6,2014-2018
Mason,WA,53045,73.4,2014-2018
Okanogan,WA,53047,59.5,2014-2018
Pacific,WA,53049,61.7,2014-2018
Pend Oreille,WA,53051,54.9,2014-2018
Pierce,WA,53053,63.9,2014-2018
San Juan,WA,53055,41.0,2014-2018
Skagit,WA,53057,59.9,2014-2018
Skamania,WA,53059,58.2,2014-2018
Snohomish,WA,53061,57.9,2014-2018
Spokane,WA,53063,51.9,2014-2018
Stevens,WA,53065,43.4,2014-2018
Thurston,WA,53067,54.6,2014-2018
Wahkiakum,WA,53069,NA,2014-2018
Walla Walla,WA,53071,43.8,2014-2018
Whatcom,WA,53073,54.5,2014-2018
Whitman,WA,53075,30.9,2014-2018
Yakima,WA,53077,49.8,2014-2018
Barbour,WV,54001,65.4,2014-2018
Berkeley,WV,54003,79.0,2014-2018
Boone,WV,54005,104.9,2014-2018
Braxton,WV,54007,61.1,2014-2018
Brooke,WV,54009,81.5,2014-2018
Cabell,WV,54011,82.0,2014-2018
Calhoun,WV,54013,42.6,2014-2018
Clay,WV,54015,103.9,2014-2018
Doddridge,WV,54017,73.6,2014-2018
Fayette,WV,54019,98.6,2014-2018
Gilmer,WV,54021,86.0,2014-2018
Grant,WV,54023,48.8,2014-2018
Greenbrier,WV,54025,85.4,2014-2018
Hampshire,WV,54027,81.2,2014-2018
Hancock,WV,54029,71.2,2014-2018
Hardy,WV,54031,52.3,2014-2018
Harrison,WV,54033,86.1,2014-2018
Jackson,WV,54035,75.1,2014-2018
Jefferson,WV,54037,67.8,2014-2018
Kanawha,WV,54039,73.4,2014-2018
Lewis,WV,54041,94.3,2014-2018
Lincoln,WV,54043,104.3,2014-2018
Logan,WV,54045,111.9,2014-2018
McDowell,WV,54047,105.6,2014-2018
Marion,WV,54049,86.6,2014-2018
Marshall,WV,54051,67.4,2014-2018
Mason,WV,54053,82.1,2014-2018
Mercer,WV,54055,82.8,2014-2018
Mineral,WV,54057,61.5,2014-2018
Mingo,WV,54059,116.9,2014-2018
Monongalia,WV,54061,56.7,2014-2018
Monroe,WV,54063,61.9,2014-2018
Morgan,WV,54065,87.2,2014-2018
Nicholas,WV,54067,70.5,2014-2018
Ohio,WV,54069,69.4,2014-2018
Pendleton,WV,54071,44.4,2014-2018
Pleasants,WV,54073,98.3,2014-2018
Pocahontas,WV,54075,73.4,2014-2018
Preston,WV,54077,60.2,2014-2018
Putnam,WV,54079,82.2,2014-2018
Raleigh,WV,54081,78.6,2014-2018
Randolph,WV,54083,72.7,2014-2018
Ritchie,WV,54085,74.0,2014-2018
Roane,WV,54087,104.0,2014-2018
Summers,WV,54089,62.9,2014-2018
Taylor,WV,54091,73.3,2014-2018
Tucker,WV,54093,73.6,2014-2018
Tyler,WV,54095,67.6,2014-2018
Upshur,WV,54097,81.3,2014-2018
Wayne,WV,54099,95.0,2014-2018
Webster,WV,54101,77.7,2014-2018
Wetzel,WV,54103,74.6,2014-2018
Wirt,WV,54105,87.8,2014-2018
Wood,WV,54107,80.8,2014-2018
Wyoming,WV,54109,99.0,2014-2018
Adams,WI,55001,83.0,2014-2018
Ashland,WI,55003,74.0,2014-2018
Barron,WI,55005,57.8,2014-2018
Bayfield,WI,55007,56.6,2014-2018
Brown,WI,55009,52.5,2014-2018
Buffalo,WI,55011,49.0,2014-2018
Burnett,WI,55013,76.7,2014-2018
Calumet,WI,55015,50.5,2014-2018
Chippewa,WI,55017,63.6,2014-2018
Clark,WI,55019,56.5,2014-2018
Columbia,WI,55021,58.5,2014-2018
Crawford,WI,55023,59.5,2014-2018
Dane,WI,55025,52.3,2014-2018
Dodge,WI,55027,54.3,2014-2018
Door,WI,55029,48.0,2014-2018
Douglas,WI,55031,75.3,2014-2018
Dunn,WI,55033,40.9,2014-2018
Eau Claire,WI,55035,54.2,2014-2018
Florence,WI,55037,48.8,2014-2018
Fond du Lac,WI,55039,54.0,2014-2018
Forest,WI,55041,74.1,2014-2018
Grant,WI,55043,49.1,2014-2018
Green,WI,55045,49.1,2014-2018
Green Lake,WI,55047,64.4,2014-2018
Iowa,WI,55049,49.7,2014-2018
Iron,WI,55051,73.1,2014-2018
Jackson,WI,55053,50.2,2014-2018
Jefferson,WI,55055,57.1,2014-2018
Juneau,WI,55057,71.6,2014-2018
Kenosha,WI,55059,72.6,2014-2018
Kewaunee,WI,55061,43.4,2014-2018
La Crosse,WI,55063,55.0,2014-2018
Lafayette,WI,55065,42.3,2014-2018
Langlade,WI,55067,70.0,2014-2018
Lincoln,WI,55069,58.3,2014-2018
Manitowoc,WI,55071,61.8,2014-2018
Marathon,WI,55073,55.9,2014-2018
Marinette,WI,55075,71.6,2014-2018
Marquette,WI,55077,80.0,2014-2018
Menominee,WI,55078,86.3,2014-2018
Milwaukee,WI,55079,69.5,2014-2018
Monroe,WI,55081,69.8,2014-2018
Oconto,WI,55083,58.0,2014-2018
Oneida,WI,55085,71.1,2014-2018
Outagamie,WI,55087,47.8,2014-2018
Ozaukee,WI,55089,47.6,2014-2018
Pepin,WI,55091,42.5,2014-2018
Pierce,WI,55093,49.4,2014-2018
Polk,WI,55095,56.9,2014-2018
Portage,WI,55097,44.7,2014-2018
Price,WI,55099,77.1,2014-2018
Racine,WI,55101,71.8,2014-2018
Richland,WI,55103,52.3,2014-2018
Rock,WI,55105,71.4,2014-2018
Rusk,WI,55107,67.3,2014-2018
St. Croix,WI,55109,56.0,2014-2018
Sauk,WI,55111,60.0,2014-2018
Sawyer,WI,55113,78.7,2014-2018
Shawano,WI,55115,47.5,2014-2018
Sheboygan,WI,55117,49.0,2014-2018
Taylor,WI,55119,52.3,2014-2018
Trempealeau,WI,55121,54.4,2014-2018
Vernon,WI,55123,51.3,2014-2018
Vilas,WI,55125,63.4,2014-2018
Walworth,WI,55127,57.1,2014-2018
Washburn,WI,55129,59.2,2014-2018
Washington,WI,55131,53.3,2014-2018
Waukesha,WI,55133,50.3,2014-2018
Waupaca,WI,55135,59.0,2014-2018
Waushara,WI,55137,65.9,2014-2018
Winnebago,WI,55139,60.2,2014-2018
Wood,WI,55141,56.8,2014-2018
Albany,WY,56001,32.3,2014-2018
Big Horn,WY,56003,44.8,2014-2018
Campbell,WY,56005,57.8,2014-2018
Carbon,WY,56007,45.7,2014-2018
Converse,WY,56009,31.9,2014-2018
Crook,WY,56011,50.6,2014-2018
Fremont,WY,56013,36.2,2014-2018
Goshen,WY,56015,38.7,2014-2018
Hot Springs,WY,56017,38.9,2014-2018
Johnson,WY,56019,59.1,2014-2018
Laramie,WY,56021,47.5,2014-2018
Lincoln,WY,56023,32.0,2014-2018
Natrona,WY,56025,53.6,2014-2018
Niobrara,WY,56027,NA,2014-2018
Park,WY,56029,31.0,2014-2018
Platte,WY,56031,27.4,2014-2018
Sheridan,WY,56033,41.3,2014-2018
Sublette,WY,56035,NA,2014-2018
Sweetwater,WY,56037,45.4,2014-2018
Teton,WY,56039,20.9,2014-2018
Uinta,WY,56041,34.0,2014-2018
Washakie,WY,56043,34.9,2014-2018
Weston,WY,56045,65.1,2014-2018
Eastern,AS,60010,NA,2014-2018
Manu'a,AS,60020,NA,2014-2018
Rose Island,AS,60030,NA,2014-2018
Swains Island,AS,60040,NA,2014-2018
Western,AS,60050,NA,2014-2018
Guam,GU,66010,NA,2014-2018
Northern Islands,MP,69085,NA,2014-2018
Rota,MP,69100,NA,2014-2018
Saipan,MP,69110,NA,2014-2018
Tinian,MP,69120,NA,2014-2018
Adjuntas,PR,72001,NA,2014-2018
Aguada,PR,72003,NA,2014-2018
Aguadilla,PR,72005,NA,2014-2018
Aguas Buenas,PR,72007,NA,2014-2018
Aibonito,PR,72009,NA,2014-2018
Añasco,PR,72011,NA,2014-2018
Arecibo,PR,72013,NA,2014-2018
Arroyo,PR,72015,NA,2014-2018
Barceloneta,PR,72017,NA,2014-2018
Barranquitas,PR,72019,NA,2014-2018
Bayamón,PR,72021,NA,2014-2018
Cabo Rojo,PR,72023,NA,2014-2018
Caguas,PR,72025,NA,2014-2018
Camuy,PR,72027,NA,2014-2018
Canóvanas,PR,72029,NA,2014-2018
Carolina,PR,72031,NA,2014-2018
Cataño,PR,72033,NA,2014-2018
Cayey,PR,72035,NA,2014-2018
Ceiba,PR,72037,NA,2014-2018
Ciales,PR,72039,NA,2014-2018
Cidra,PR,72041,NA,2014-2018
Coamo,PR,72043,NA,2014-2018
Comerío,PR,72045,NA,2014-2018
Corozal,PR,72047,NA,2014-2018
Culebra,PR,72049,NA,2014-2018
Dorado,PR,72051,NA,2014-2018
Fajardo,PR,72053,NA,2014-2018
Florida,PR,72054,NA,2014-2018
Guánica,PR,72055,NA,2014-2018
Guayama,PR,72057,NA,2014-2018
Guayanilla,PR,72059,NA,2014-2018
Guaynabo,PR,72061,NA,2014-2018
Gurabo,PR,72063,NA,2014-2018
Hatillo,PR,72065,NA,2014-2018
Hormigueros,PR,72067,NA,2014-2018
Humacao,PR,72069,NA,2014-2018
Isabela,PR,72071,NA,2014-2018
Jayuya,PR,72073,NA,2014-2018
Juana Díaz,PR,72075,NA,2014-2018
Juncos,PR,72077,NA,2014-2018
Lajas,PR,72079,NA,2014-2018
Lares,PR,72081,NA,2014-2018
Las Marías,PR,72083,NA,2014-2018
Las Piedras,PR,72085,NA,2014-2018
Loíza,PR,72087,NA,2014-2018
Luquillo,PR,72089,NA,2014-2018
Manatí,PR,72091,NA,2014-2018
Maricao,PR,72093,NA,2014-2018
Maunabo,PR,72095,NA,2014-2018
Mayagüez,PR,72097,NA,2014-2018
Moca,PR,72099,NA,2014-2018
Morovis,PR,72101,NA,2014-2018
Naguabo,PR,72103,NA,2014-2018
Naranjito,PR,72105,NA,2014-2018
Orocovis,PR,72107,NA,2014-2018
Patillas,PR,72109,NA,2014-2018
Peñuelas,PR,72111,NA,2014-2018
Ponce,PR,72113,NA,2014-2018
Quebradillas,PR,72115,NA,2014-2018
Rincón,PR,72117,NA,2014-2018
Río Grande,PR,72119,NA,2014-2018
Sabana Grande,PR,72121,NA,2014-2018
Salinas,PR,72123,NA,2014-2018
San Germán,PR,72125,NA,2014-2018
San Juan,PR,72127,NA,2014-2018
San Lorenzo,PR,72129,NA,2014-2018
San Sebastián,PR,72131,NA,2014-2018
Santa Isabel,PR,72133,NA,2014-2018
Toa Alta,PR,72135,NA,2014-2018
Toa Baja,PR,72137,NA,2014-2018
Trujillo Alto,PR,72139,NA,2014-2018
Utuado,PR,72141,NA,2014-2018
Vega Alta,PR,72143,NA,2014-2018
Vega Baja,PR,72145,NA,2014-2018
Vieques,PR,72147,NA,2014-2018
Villalba,PR,72149,NA,2014-2018
Yabucoa,PR,72151,NA,2014-2018
Yauco,PR,72153,NA,2014-2018
St. Croix,VI,78010,NA,2014-2018
St. John,VI,78020,NA,2014-2018
St. Thomas,VI,78030,NA,2014-2018
