fips,location,county,state,mortality_resp,perc_mortality_change_resp,mortality_ast,perc_mortality_change_ast,mortality_lung,perc_mortality_change_lung,year,days_with_aqi,good_days,moderate_days,unhealthy_for_sensitive_groups_days,unhealthy_days,very_unhealthy_days,hazardous_days,max_aqi,x90th_percentile_aqi,median_aqi,days_co,days_no2,days_ozone,days_pm2_5,days_pm10,lat,long,distance_to_nearest_plant,name_of_nearest_plant,name,is_plant
35033,"Mora County, New Mexico",Mora,New Mexico,39,-13.24,1.08,-72.25,5.05,55.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.0105,-104.9449,246020.12168490357,Comanche Generating Station,NA,0
35035,"Otero County, New Mexico",Otero,New Mexico,61.1,3.59,1.07,-63.21,4.72,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.6132,-105.7415,342733.51483711274,Tolk Station,NA,0
35037,"Quay County, New Mexico",Quay,New Mexico,90.4,85.08,1.32,-51.09,4.79,83.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1043,-103.5498,135932.99929901573,Tolk Station,NA,0
35039,"Rio Arriba County, New Mexico",Rio Arriba,New Mexico,47.5,-7.32,1.1,-70.43,8.23,82.98,2014,363,286,77,0,0,0,0,93,58,44,0,0,355,8,0,36.5096,-106.6932,159350.12041740844,San Juan Generating Station,NA,0
35041,"Roosevelt County, New Mexico",Roosevelt,New Mexico,73,66.83,1.25,-52.13,4.41,81.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.0212,-103.48,85976.77275117792,Tolk Station,NA,0
35043,"Sandoval County, New Mexico",Sandoval,New Mexico,49.4,8.49,1.21,-64.69,8.56,66.17,2014,335,294,41,0,0,0,0,80,51,41,0,0,330,0,5,35.6886,-106.8659,182804.10318079195,Four Corners Steam Plant,NA,0
35045,"San Juan County, New Mexico",San Juan,New Mexico,65.4,5.93,1.24,-61.39,9.64,96.7,2014,365,273,92,0,0,0,0,97,61,44,0,13,350,1,1,36.5085,-108.3206,24640.15561969731,Four Corners Steam Plant,NA,0
35047,"San Miguel County, New Mexico",San Miguel,New Mexico,56.3,14.96,1.34,-67.41,6.18,68.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.4805,-104.8158,250745.6223810639,Tolk Station,NA,0
35049,"Santa Fe County, New Mexico",Santa Fe,New Mexico,40.4,-15.33,1.07,-68.57,5.19,63.22,2014,365,306,59,0,0,0,0,87,56,43,0,0,358,7,0,35.5069,-105.9763,260873.97045062,Four Corners Steam Plant,NA,0
35051,"Sierra County, New Mexico",Sierra,New Mexico,88.8,25.62,1.51,-61.70,4.29,59.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1305,-107.1924,225431.18098198343,Springerville Generating Station,NA,0
35053,"Socorro County, New Mexico",Socorro,New Mexico,65.7,17.63,1.21,-62.70,5.09,63.79,2014,96,95,1,0,0,0,0,58,24,14,0,0,0,96,0,34.0072,-106.9302,209026.98929314988,Springerville Generating Station,NA,0
35055,"Taos County, New Mexico",Taos,New Mexico,39.5,-1.81,1,-68.41,5.83,63.88,2014,356,354,2,0,0,0,0,54,26,14,0,0,0,348,8,36.5783,-105.631,203515.6323192359,Comanche Generating Station,NA,0
35057,"Torrance County, New Mexico",Torrance,New Mexico,76.6,37.65,1.27,-61.54,5.42,83.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6405,-105.8508,305870.9109641545,Tolk Station,NA,0
35059,"Union County, New Mexico",Union,New Mexico,70.6,51.58,1.15,-58.56,4.9,77.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4816,-103.471,203533.2063789397,Harrington Station,NA,0
35061,"Valencia County, New Mexico",Valencia,New Mexico,66.6,23.26,1.35,-58.34,8.69,82.56,2014,358,294,64,0,0,0,0,93,58,42,0,0,358,0,0,34.7155,-106.809,220851.9223641758,Springerville Generating Station,NA,0
36001,"Albany County, New York",Albany,New York,47.6,17.28,0.96,-39.08,5.29,98.6,2014,365,311,54,0,0,0,0,87,54,37,0,0,217,148,0,42.6002,-73.9736,213401.04601532777,Merrimack Station,NA,0
36003,"Allegany County, New York",Allegany,New York,66,32.93,0.84,-45.28,5.66,90.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2574,-78.0276,173993.90023325276,Montour Steam Station,NA,0
36005,"Bronx County, New York",Bronx,New York,31.5,0.89,4.09,-37.67,3.94,93.38,2014,365,242,119,4,0,0,0,133,64,44,0,68,130,167,0,40.8501,-73.866,137277.19778676072,Northampton Generating Plant,NA,0
36007,"Broome County, New York",Broome,New York,50.5,10.32,1.1,-34.80,5.23,79.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1602,-75.8196,140153.65644940696,Montour Steam Station,NA,0
36009,"Cattaraugus County, New York",Cattaraugus,New York,65.6,30.01,0.83,-48.21,4.28,73.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2486,-78.6788,184840.6053366708,Keystone Generating Station,NA,0
36011,"Cayuga County, New York",Cayuga,New York,56.4,-1.16,0.9,-49.54,5.13,61.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.9175,-76.5545,205462.4840549738,Montour Steam Station,NA,0
36013,"Chautauqua County, New York",Chautauqua,New York,65.9,61.29,1.09,-43.67,4.25,86.62,2014,357,314,41,2,0,0,0,112,54,38,0,0,323,34,0,42.2281,-79.3663,174105.58728965613,Keystone Generating Station,NA,0
36015,"Chemung County, New York",Chemung,New York,73.8,36.45,0.91,-42.28,6.33,89.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1413,-76.76,119294.2552897474,Montour Steam Station,NA,0
36017,"Chenango County, New York",Chenango,New York,60.1,16.11,0.95,-45.00,5.73,75.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.4935,-75.6116,180796.8975034384,Montour Steam Station,NA,0
36019,"Clinton County, New York",Clinton,New York,64.4,32.24,1.26,-33.08,6.94,142.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7462,-73.6782,251586.89944991376,Merrimack Station,NA,0
36021,"Columbia County, New York",Columbia,New York,60.4,46.58,0.99,-39.28,5.59,108.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2501,-73.6318,203087.500328744,Merrimack Station,NA,0
36023,"Cortland County, New York",Cortland,New York,71,23.81,1.15,-40.12,5.86,72.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.595,-76.0703,176495.0139626971,Montour Steam Station,NA,0
36025,"Delaware County, New York",Delaware,New York,54.3,9.12,1.04,-42.42,4.31,73.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1981,-74.9665,172660.05725563449,Northampton Generating Plant,NA,0
36027,"Dutchess County, New York",Dutchess,New York,46.9,6.77,0.97,-42.97,4.59,88.39,2014,357,332,24,1,0,0,0,101,48,34,0,0,357,0,0,41.7652,-73.7429,188104.97343673604,Northampton Generating Plant,NA,0
36029,"Erie County, New York",Erie,New York,48.2,25.22,0.99,-45.79,4.8,87.45,2014,365,249,115,1,0,0,0,101,63,43,0,7,164,194,0,42.764,-78.7323,239047.25691125193,Keystone Generating Station,NA,0
36031,"Essex County, New York",Essex,New York,57.6,0.37,1.1,-42.75,6.39,108.12,2014,365,346,18,1,0,0,0,101,49,38,0,0,360,5,0,44.1172,-73.7726,215321.3876339649,Merrimack Station,NA,0
36033,"Franklin County, New York",Franklin,New York,65.2,5.71,0.92,-51.08,7.41,107.55,2014,347,343,4,0,0,0,0,79,42,25,0,142,205,0,0,44.5929,-74.3038,279261.76559328864,Merrimack Station,NA,0
36035,"Fulton County, New York",Fulton,New York,78.2,82.56,1.18,-37.76,6.21,106.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.1138,-74.4222,240436.30141856565,Merrimack Station,NA,0
36037,"Genesee County, New York",Genesee,New York,55.3,42.06,0.71,-43.66,5.06,92.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.0009,-78.1937,249053.97216330864,Montour Steam Station,NA,0
36039,"Greene County, New York",Greene,New York,55.5,46.14,1.09,-33.11,5.17,97.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.2765,-74.1227,209262.86833750308,Northampton Generating Plant,NA,0
36041,"Hamilton County, New York",Hamilton,New York,56.9,10.98,1,-52.50,5.86,94.18,2014,358,347,11,0,0,0,0,84,44,33,0,0,358,0,0,43.6611,-74.4974,252138.3969709954,Merrimack Station,NA,0
36043,"Herkimer County, New York",Herkimer,New York,56.3,28.85,1.11,-41.64,5.09,87.19,2014,357,350,7,0,0,0,0,100,44,33,0,0,357,0,0,43.4193,-74.9624,285335.5406870736,Merrimack Station,NA,0
36045,"Jefferson County, New York",Jefferson,New York,62.3,9.38,0.75,-51.94,6.63,65.47,2014,363,352,10,1,0,0,0,119,44,32,0,0,363,0,0,44.0495,-75.921,336618.0517759901,Montour Steam Station,NA,0
36047,"Kings County, New York",Kings,New York,23,-18.68,2.11,-50.56,2.75,67.23,2014,365,309,56,0,0,0,0,86,54,30,0,0,0,365,0,40.6395,-73.9385,130364.74429591149,Northampton Generating Plant,NA,0
36049,"Lewis County, New York",Lewis,New York,58.6,24.46,1.06,-45.90,6.13,92.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.7851,-75.4486,317823.9614618401,Montour Steam Station,NA,0
36051,"Livingston County, New York",Livingston,New York,60.2,33.1,0.92,-41.20,5.8,97.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.7281,-77.7755,205957.3122733876,Montour Steam Station,NA,0
36053,"Madison County, New York",Madison,New York,66.9,29.36,0.89,-42.82,5.86,85.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.9128,-75.6696,220734.1256825588,Montour Steam Station,NA,0
36055,"Monroe County, New York",Monroe,New York,37.6,-4.38,0.81,-46.68,4.89,76.41,2014,365,320,45,0,0,0,0,97,52,35,1,0,223,141,0,43.1464,-77.6961,245926.60852642075,Montour Steam Station,NA,0
36057,"Montgomery County, New York",Montgomery,New York,55.8,61.47,1.17,-33.52,4.54,96.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.9023,-74.4397,243704.76030243165,Merrimack Station,NA,0
36059,"Nassau County, New York",Nassau,New York,29,1.16,0.68,-58.50,3.68,98.55,2014,359,304,55,0,0,0,0,76,53,27,0,0,0,359,0,40.7328,-73.5865,159950.27884664142,Northampton Generating Plant,NA,0
36061,"New York County, New York",New York,New York,23.4,-22.42,1.98,-61.08,3.04,65.31,2014,365,241,120,4,0,0,0,129,64,43,0,0,121,244,0,40.7785,-73.9674,128018.84324255656,Northampton Generating Plant,NA,0
36063,"Niagara County, New York",Niagara,New York,58.8,38.19,0.91,-41.48,4.74,71.4,2014,194,181,13,0,0,0,0,90,49,35,0,0,194,0,0,43.2001,-78.7452,286361.45211078046,Keystone Generating Station,NA,0
36065,"Oneida County, New York",Oneida,New York,56,37.95,1.14,-34.31,5.23,89.12,2014,356,318,38,0,0,0,0,79,51,24,0,0,0,356,0,43.2418,-75.4358,261805.92609451147,Montour Steam Station,NA,0
36067,"Onondaga County, New York",Onondaga,New York,52.1,15.82,1.02,-32.47,6.25,81.88,2014,360,328,32,0,0,0,0,93,50,34,0,0,300,60,0,43.0058,-76.1946,218570.3832891152,Montour Steam Station,NA,0
36069,"Ontario County, New York",Ontario,New York,56.5,19.26,0.73,-49.39,6.25,81.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.8528,-77.2998,204929.4558494108,Montour Steam Station,NA,0
36071,"Orange County, New York",Orange,New York,52,11.89,1.32,-36.25,4.38,83.76,2014,365,323,42,0,0,0,0,97,51,37,0,0,249,116,0,41.4022,-74.3056,126283.5759209561,Northampton Generating Plant,NA,0
36073,"Orleans County, New York",Orleans,New York,62,39.32,0.82,-40.76,5.24,88.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2521,-78.2312,274786.3749496958,Montour Steam Station,NA,0
36075,"Oswego County, New York",Oswego,New York,71.8,27.49,0.85,-43.41,6.43,87.67,2014,362,356,6,0,0,0,0,97,42,31,0,0,362,0,0,43.4269,-76.1413,265396.4060809374,Montour Steam Station,NA,0
36077,"Otsego County, New York",Otsego,New York,61.8,27.61,0.89,-44.73,5.24,80.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6338,-75.0326,218845.7160898766,Northampton Generating Plant,NA,0
36079,"Putnam County, New York",Putnam,New York,35.4,-10.41,0.77,-51.18,3.76,73.7,2014,364,344,20,0,0,0,0,97,47,32,0,0,364,0,0,41.4267,-73.7495,166684.41295074954,Northampton Generating Plant,NA,0
36081,"Queens County, New York",Queens,New York,24.1,1.37,1.21,-51.17,3.32,131.68,2014,365,270,94,1,0,0,0,122,60,41,0,66,134,165,0,40.7023,-73.8203,140167.67677803533,Northampton Generating Plant,NA,0
36083,"Rensselaer County, New York",Rensselaer,New York,71.7,58.73,1.15,-31.66,5.99,121.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.7111,-73.5097,173424.52004329785,Merrimack Station,NA,0
36085,"Richmond County, New York",Richmond,New York,34.7,-3.33,1.09,-38.49,2.99,94.13,2014,365,273,86,5,1,0,0,187,59,41,0,0,167,198,0,40.5808,-74.1524,112874.35280214132,Northampton Generating Plant,NA,0
36087,"Rockland County, New York",Rockland,New York,33.5,-18.6,0.89,-45.25,3.69,65.51,2014,365,311,54,0,0,0,0,100,56,37,0,0,275,90,0,41.1525,-74.0242,132759.59815383298,Northampton Generating Plant,NA,0
36089,"Saint Lawrence County, New York",St. Lawrence,New York,82.2,37.64,1.17,-44.27,7.15,97.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.4964,-75.0691,326499.51514617127,Merrimack Station,NA,0
36091,"Saratoga County, New York",Saratoga,New York,51.6,19.05,0.85,-48.80,5.49,101.74,2014,364,355,9,0,0,0,0,74,44,32,0,0,364,0,0,43.1074,-73.8639,195038.95777639255,Merrimack Station,NA,0
36093,"Schenectady County, New York",Schenectady,New York,55.4,55.59,1,-31.57,6.18,110.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.8181,-74.0586,214364.8770920841,Merrimack Station,NA,0
36095,"Schoharie County, New York",Schoharie,New York,62.7,32.09,0.96,-40.15,5,83.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.5882,-74.4421,227619.47387517936,Northampton Generating Plant,NA,0
36097,"Schuyler County, New York",Schuyler,New York,64,35.33,0.82,-45.31,5.01,68.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3938,-76.8752,148112.37379683435,Montour Steam Station,NA,0
36099,"Seneca County, New York",Seneca,New York,64,49.76,0.92,-35.69,6.42,102.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.7811,-76.8238,190557.14406174896,Montour Steam Station,NA,0
36101,"Steuben County, New York",Steuben,New York,67.2,19.23,1.01,-40.83,6.9,102.48,2014,365,346,19,0,0,0,0,77,46,33,11,0,284,70,0,42.2678,-77.3838,145910.64933527098,Montour Steam Station,NA,0
36103,"Suffolk County, New York",Suffolk,New York,38.5,-3.11,0.81,-55.28,4.38,123.96,2014,365,287,77,1,0,0,0,136,59,41,0,0,269,96,0,40.8686,-72.8448,223191.15809970524,Northampton Generating Plant,NA,0
36105,"Sullivan County, New York",Sullivan,New York,65.4,37.85,1.36,-35.05,5.12,99.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.7164,-74.7681,128433.14338741,Northampton Generating Plant,NA,0
36107,"Tioga County, New York",Tioga,New York,58.4,6.98,0.95,-39.58,6.22,86.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1703,-76.3063,125865.5772852291,Montour Steam Station,NA,0
36109,"Tompkins County, New York",Tompkins,New York,45.4,-8.95,0.73,-52.14,5.18,79.14,2014,353,334,19,0,0,0,0,80,45,35,0,0,353,0,0,42.452,-76.4736,154372.51213065218,Montour Steam Station,NA,0
36111,"Ulster County, New York",Ulster,New York,52.2,2.47,1.19,-41.21,4.68,81.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.8881,-74.2586,167599.8603037306,Northampton Generating Plant,NA,0
36113,"Warren County, New York",Warren,New York,61.3,40.46,0.9,-41.84,6.51,119.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.561,-73.846,198391.38522947463,Merrimack Station,NA,0
36115,"Washington County, New York",Washington,New York,65.3,38.5,1,-42.56,6.08,117.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.3137,-73.4308,160641.6089503159,Merrimack Station,NA,0
36117,"Wayne County, New York",Wayne,New York,63.3,18.53,0.87,-45.03,5.39,76.37,2014,345,324,20,1,0,0,0,119,47,35,0,0,345,0,0,43.1566,-77.0294,233764.3292398676,Montour Steam Station,NA,0
36119,"Westchester County, New York",Westchester,New York,31.8,-4.37,0.88,-51.25,3.69,81.35,2014,365,299,62,3,1,0,0,154,56,40,0,0,232,133,0,41.1624,-73.7561,154203.77273445865,Northampton Generating Plant,NA,0
36121,"Wyoming County, New York",Wyoming,New York,62.2,28.67,0.86,-40.89,5.05,93.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.7024,-78.2245,222781.3510064515,Montour Steam Station,NA,0
36123,"Yates County, New York",Yates,New York,66,53.73,1.1,-40.31,6.87,96.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6335,-77.1055,177508.89642746942,Montour Steam Station,NA,0
37001,"Alamance County, North Carolina",Alamance,North Carolina,65.2,66.74,1.27,-41.75,6.01,96.66,2014,365,308,57,0,0,0,0,73,53,35,0,0,0,365,0,36.0437,-79.3994,57029.550353499646,Roxboro Steam Plant,NA,0
37003,"Alexander County, North Carolina",Alexander,North Carolina,73,133.6,1.02,-47.65,5.47,90.12,2014,214,190,24,0,0,0,0,97,51,40,0,0,214,0,0,35.921,-81.177,40818.20766080556,Marshall Steam Station,NA,0
37005,"Alleghany County, North Carolina",Alleghany,North Carolina,67.6,59.76,1.47,-37.04,5.04,87.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4916,-81.1271,98638.92958163036,Belews Creek Steam Station,NA,0
37007,"Anson County, North Carolina",Anson,North Carolina,58.2,110.33,2.17,-29.16,7.42,112.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9738,-80.1027,86011.60384379307,G.G. Allen Steam Plant,NA,0
37009,"Ashe County, North Carolina",Ashe,North Carolina,74.4,68.55,1.22,-44.43,4.81,91.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4341,-81.5003,92148.4677582725,Virginia City Hybrid Energy Center,NA,0
37011,"Avery County, North Carolina",Avery,North Carolina,81.8,73.11,1.28,-50.63,4.92,81.52,2014,363,327,36,0,0,0,0,90,50,40,0,0,347,16,0,36.0765,-81.9226,96530.31102130776,James E. Rogers Energy Complex,NA,0
37013,"Beaufort County, North Carolina",Beaufort,North Carolina,59.9,39.58,2.18,-40.20,7.36,78.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.494,-76.8598,214804.68656563928,Chesterfield power station,NA,0
37015,"Bertie County, North Carolina",Bertie,North Carolina,51,31.25,2.64,-42.18,6.63,79.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.0662,-76.9787,150527.22354242526,Chesterfield power station,NA,0
37017,"Bladen County, North Carolina",Bladen,North Carolina,68.9,61.94,1.76,-45.59,7.98,68.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6146,-78.5637,160319.75186361733,Winyah Generating Station,NA,0
37019,"Brunswick County, North Carolina",Brunswick,North Carolina,62.3,61.87,1.06,-52.48,6.64,63.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.071,-78.2377,132458.09120666186,Winyah Generating Station,NA,0
37021,"Buncombe County, North Carolina",Buncombe,North Carolina,62.2,56.85,1,-51.96,5.62,77.27,2014,364,304,60,0,0,0,0,93,55,37,0,0,145,219,0,35.6112,-82.5301,82345.1369017406,James E. Rogers Energy Complex,NA,0
37023,"Burke County, North Carolina",Burke,North Carolina,75.2,118.04,1.73,-49.04,6.28,111.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.7496,-81.7048,59392.44690664227,James E. Rogers Energy Complex,NA,0
37025,"Cabarrus County, North Carolina",Cabarrus,North Carolina,67.3,91.98,1.1,-46.42,6.78,99.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3868,-80.5519,43909.27191917939,Marshall Steam Station,NA,0
37027,"Caldwell County, North Carolina",Caldwell,North Carolina,85.6,133.03,1.26,-45.61,5.85,87.96,2014,211,194,17,0,0,0,0,100,49,38,0,0,211,0,0,35.953,-81.5464,65969.19655216786,Marshall Steam Station,NA,0
37029,"Camden County, North Carolina",Camden,North Carolina,55,28.49,1.07,-61.87,5.5,72.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3877,-76.2064,152277.8934958538,Chesterfield power station,NA,0
37031,"Carteret County, North Carolina",Carteret,North Carolina,52.6,36.78,1.17,-42.66,7.34,89.04,2014,341,315,26,0,0,0,0,93,49,37,0,0,341,0,0,34.8357,-76.6589,275859.39437494363,Mayo Generating Plant,NA,0
37033,"Caswell County, North Carolina",Caswell,North Carolina,59.3,47.11,1.46,-56.63,5.34,71.59,2014,357,236,121,0,0,0,0,97,61,44,0,0,112,245,0,36.3932,-79.3335,25505.075472451652,Roxboro Steam Plant,NA,0
37035,"Catawba County, North Carolina",Catawba,North Carolina,80.7,150.75,1.21,-50.14,6.76,110.32,2014,363,301,62,0,0,0,0,85,54,35,0,0,0,363,0,35.662,-81.2151,24070.627333314576,Marshall Steam Station,NA,0
37037,"Chatham County, North Carolina",Chatham,North Carolina,33.5,2.76,0.92,-63.78,5.06,56.49,2014,258,238,20,0,0,0,0,87,50,37,0,0,186,72,0,35.7026,-79.2553,88267.68070470358,Roxboro Steam Plant,NA,0
37039,"Cherokee County, North Carolina",Cherokee,North Carolina,69.9,105.47,1.23,-42.16,5.42,124.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1339,-84.0635,94429.03822389836,Kingston Fossil Plant,NA,0
37041,"Chowan County, North Carolina",Chowan,North Carolina,49.2,25.35,1.77,-49.33,5.43,61.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.1508,-76.6079,153236.81078573162,Chesterfield power station,NA,0
37043,"Clay County, North Carolina",Clay,North Carolina,62.1,91.45,1.09,-46.40,5.24,122.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0572,-83.7502,113110.12966604788,Bull Run Fossil Plant,NA,0
37045,"Cleveland County, North Carolina",Cleveland,North Carolina,68.1,122.53,1.65,-34.07,5.49,99.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3341,-81.5555,22912.434868730987,James E. Rogers Energy Complex,NA,0
37047,"Columbus County, North Carolina",Columbus,North Carolina,71.9,97.53,1.41,-37.00,9.02,90.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.2656,-78.655,122534.60506366631,Winyah Generating Station,NA,0
37049,"Craven County, North Carolina",Craven,North Carolina,59.9,46.38,2.04,-38.41,9.13,99.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1249,-77.0939,224991.43170555713,Mayo Generating Plant,NA,0
37051,"Cumberland County, North Carolina",Cumberland,North Carolina,68.5,43.71,1.75,-42.57,7.75,62.33,2014,314,225,89,0,0,0,0,97,64,43,0,0,169,145,0,35.0487,-78.8277,160790.32305337768,Roxboro Steam Plant,NA,0
37053,"Currituck County, North Carolina",Currituck,North Carolina,69.7,49.02,1.08,-55.78,5.78,89.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4031,-76.0059,163940.58958529265,Chesterfield power station,NA,0
37055,"Dare County, North Carolina",Dare,North Carolina,50.4,43.21,0.92,-51.46,4.62,82.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.7805,-75.7982,227422.6186838309,Chesterfield power station,NA,0
37057,"Davidson County, North Carolina",Davidson,North Carolina,77.1,125.83,1.13,-35.71,6.31,94.01,2014,341,237,104,0,0,0,0,81,59,43,0,0,0,341,0,35.7933,-80.2128,56033.24195753048,Belews Creek Steam Station,NA,0
37059,"Davie County, North Carolina",Davie,North Carolina,59.6,75.26,0.82,-49.09,5.03,81.1,2014,214,165,48,1,0,0,0,105,64,44,0,0,214,0,0,35.9291,-80.5445,52639.90119070879,Marshall Steam Station,NA,0
37061,"Duplin County, North Carolina",Duplin,North Carolina,56,19.96,1.3,-52.05,7.55,53.29,2014,303,210,93,0,0,0,0,82,58,41,0,0,0,302,1,34.9365,-77.933,196716.8969330126,Mayo Generating Plant,NA,0
37063,"Durham County, North Carolina",Durham,North Carolina,43.6,17.49,1.26,-56.98,6.38,80.39,2014,365,302,63,0,0,0,0,90,54,40,0,0,154,211,0,36.036,-78.8766,52737.75916227553,Roxboro Steam Plant,NA,0
37065,"Edgecombe County, North Carolina",Edgecombe,North Carolina,50.2,20.32,1.99,-40.22,6.92,74.21,2014,294,254,40,0,0,0,0,84,53,36,0,0,111,183,0,35.9129,-77.5971,134935.3125008417,Mayo Generating Plant,NA,0
37067,"Forsyth County, North Carolina",Forsyth,North Carolina,60.9,52.13,1.1,-45.49,7.25,106.88,2014,365,237,128,0,0,0,0,100,68,47,0,12,156,197,0,36.1306,-80.2563,24502.08692533202,Belews Creek Steam Station,NA,0
