FIPS,Location,mortality_resp,perc_mortality_change_resp,mortality_ast,perc_mortality_change_ast,mortality_lung,perc_mortality_change_lung
51620,"Franklin City, Virginia",55.0,45.36,1.70,-45.06,7.65,111.49
51630,"Fredericksburg City, Virginia",50.3,11.05,1.38,-50.91,6.41,106.5
51640,"Galax City, Virginia",91.8,81.48,1.59,-37.18,6.00,98.29
51650,"Hampton City, Virginia",53.6,17.9,1.81,-24.11,5.98,107.33
51660,"Harrisonburg City, Virginia",45.2,23.57,1.05,-42.45,6.79,131.24
51670,"Hopewell City, Virginia",94.9,131.98,2.46,4.70 (,10.3,177.05
51678,"Lexington City, Virginia",50.2,13.59,1.09,-52.88,8.70,115.25
51680,"Lynchburg City, Virginia",58.0,41.16,1.79,-34.78,7.37,123.04
51683,"Manassas City, Virginia",41.9,-31.37,1.10,-31.23,5.02,86.94
51685,"Manassas Park City, Virginia",41.9,-31.37,1.10,-31.23,5.02,86.94
51690,"Martinsville City, Virginia",70.9,103.39,2.51,-14.93,6.23,127.62
51700,"Newport News City, Virginia",49.4,15.71,1.43,-37.67,6.89,106.15
51710,"Norfolk City, Virginia",62.2,47.56,2.09,-31.72,7.36,124.84
51720,"Norton City, Virginia",83.0,6.72,1.45,-47.69,4.82,73.12
51730,"Petersburg City, Virginia",65.3,76.05,3.70,-12.82,8.59,125.98
51735,"Poquoson City, Virginia",51.6,13.39,0.82,-36.25,5.06,100.82
51740,"Portsmouth City, Virginia",54.9,31.4,2.14,-29.27,8.14,129.89
51750,"Radford City, Virginia",73.1,31.91,1.44,-37.89,9.52,134.92
51760,"Richmond City, Virginia",53.3,9.93,3.10,-29.32,6.29,79.16
51770,"Roanoke City, Virginia",69.4,47.41,1.62,-33.01,5.84,91.7
51775,"Salem City, Virginia",64.8,25.28,1.22,-47.00,6.97,83.29
51790,"Staunton City, Virginia",56.6,54.8,1.02,-44.15,6.78,129.04
51800,"Suffolk City, Virginia",56.0,27.63,1.59,-50.92,6.62,88.93
51810,"Virginia Beach City, Virginia",46.1,1.96,0.95,-50.06,5.80,127.48
51820,"Waynesboro City, Virginia",56.6,54.8,1.02,-44.15,6.78,129.04
51830,"Williamsburg City, Virginia",32.6,-0.71,0.86,-55.10,5.75,90.56
51840,"Winchester City, Virginia",66.4,27.98,1.24,-39.19,7.44,117.64
53,Washington,50.7,7.74,1.10,-57.41,6.26,108.35
53001,"Adams County, Washington",48.4,16.62,1.19,-52.38,6.32,123.89
53003,"Asotin County, Washington",54.3,21.74,1.67,-50.45,5.47,98.29
53005,"Benton County, Washington",56.4,11.02,1.22,-52.95,6.21,116.43
53007,"Chelan County, Washington",48.5,3.11,1.21,-54.40,5.51,99.64
53009,"Clallam County, Washington",48.1,18.68,1.07,-55.33,6.50,128.33
53011,"Clark County, Washington",54.7,13.7,1.08,-58.61,7.13,135.81
53013,"Columbia County, Washington",71.1,29.83,1.56,-50.63,5.90,113.55
53015,"Cowlitz County, Washington",80.4,95.85,1.83,-43.85,7.12,170.14
53017,"Douglas County, Washington",53.7,17.24,1.00,-57.25,5.97,107.7
53019,"Ferry County, Washington",71.1,20.22,1.49,-55.84,6.73,84.42
53021,"Franklin County, Washington",55.9,-3.98,1.00,-60.19,6.23,107.41
53023,"Garfield County, Washington",60.9,31,1.42,-50.92,5.13,92.8
53025,"Grant County, Washington",60.5,18.86,1.05,-55.67,6.79,114.12
53027,"Grays Harbor County, Washington",80.8,56.51,1.79,-38.99,7.19,139.9
53029,"Island County, Washington",37.9,-17.51,0.95,-63.34,6.13,90.75
53031,"Jefferson County, Washington",42.2,7.53,0.96,-56.77,5.87,123.63
53033,"King County, Washington",37.3,-12.48,0.93,-64.85,5.42,86.56
53035,"Kitsap County, Washington",58.0,18.66,1.18,-51.17,6.88,128.76
53037,"Kittitas County, Washington",44.4,-17.82,0.91,-64.05,4.56,77.58
53039,"Klickitat County, Washington",55.7,14.36,1.66,-55.23,6.60,112.91
53041,"Lewis County, Washington",59.2,38.8,1.14,-50.27,5.63,123.46
53043,"Lincoln County, Washington",48.1,2.08,1.14,-56.56,6.12,94.75
53045,"Mason County, Washington",58.2,34.84,1.33,-46.93,6.10,131.52
53047,"Okanogan County, Washington",58.7,13.66,1.23,-55.99,6.33,96.6
53049,"Pacific County, Washington",56.6,25.51,1.28,-50.72,6.12,130.51
53051,"Pend Oreille County, Washington",70.9,8.64,1.21,-60.50,6.69,101.64
53053,"Pierce County, Washington",58.7,8.24,1.15,-56.76,6.51,107.19
53055,"San Juan County, Washington",29.0,-4.73,1.10,-57.00,5.09,112.69
53057,"Skagit County, Washington",49.8,21.57,1.09,-50.88,5.91,106.53
53059,"Skamania County, Washington",51.8,26.22,1.16,-52.20,5.74,134.9
53061,"Snohomish County, Washington",50.1,4.78,0.93,-58.56,6.12,97.42
53063,"Spokane County, Washington",63.1,13.38,1.35,-47.40,7.50,112.04
53065,"Stevens County, Washington",66.4,11.47,1.22,-56.25,7.44,107.63
53067,"Thurston County, Washington",55.3,21.79,1.27,-47.25,7.14,143.62
53069,"Wahkiakum County, Washington",57.9,44.13,1.66,-44.31,5.73,135.66
53071,"Walla Walla County, Washington",50.7,4.21,1.34,-54.61,7.11,132.09
53073,"Whatcom County, Washington",46.1,20.54,0.94,-54.05,6.48,135.02
53075,"Whitman County, Washington",46.5,10.8,1.12,-54.59,6.09,113.94
53077,"Yakima County, Washington",51.8,3.42,1.23,-53.77,6.26,104.52
54,West Virginia,81.5,46.52,1.13,-42.64,5.56,114.82
54001,"Barbour County, West Virginia",83.8,58.21,1.38,-35.83,5.19,106.51
54003,"Berkeley County, West Virginia",72.4,57.62,1.16,-32.22,6.33,128.93
54005,"Boone County, West Virginia",103.,38.05,1.23,-39.26,4.91,113.5
54007,"Braxton County, West Virginia",73.6,36.2,1.19,-45.34,4.93,94.39
54009,"Brooke County, West Virginia",73.0,45.09,0.81,-35.95,5.07,96.86
54011,"Cabell County, West Virginia",81.7,84.25,1.12,-39.72,5.48,125.69
54013,"Calhoun County, West Virginia",74.3,64.04,1.13,-45.78,4.60,89.99
54015,"Clay County, West Virginia",99.9,72.8,1.22,-46.69,4.73,97.95
54017,"Doddridge County, West Virginia",81.4,80.99,1.18,-41.06,5.88,124.17
54019,"Fayette County, West Virginia",93.9,25.54,1.26,-47.67,5.38,107.13
54021,"Gilmer County, West Virginia",68.2,51.32,1.25,-34.01,5.31,115.8
54023,"Grant County, West Virginia",63.3,41.52,1.07,-42.36,6.33,125.76
54025,"Greenbrier County, West Virginia",78.2,16.58,1.14,-49.60,5.84,99.25
54027,"Hampshire County, West Virginia",62.3,53.3,1.09,-41.15,5.54,113.75
54029,"Hancock County, West Virginia",60.5,47.03,0.85,-36.73,4.46,97.85
54031,"Hardy County, West Virginia",64.1,41.1,1.09,-40.87,5.95,120.59
54033,"Harrison County, West Virginia",85.9,78.31,1.47,-38.02,5.64,117.64
54035,"Jackson County, West Virginia",67.1,37.55,0.83,-45.15,5.42,100.28
54037,"Jefferson County, West Virginia",65.8,46.52,0.97,-45.61,5.72,100.17
54039,"Kanawha County, West Virginia",75.8,48,1.12,-40.57,6.40,126.09
54041,"Lewis County, West Virginia",87.0,62.17,1.12,-43.09,4.82,102.48
54043,"Lincoln County, West Virginia",93.0,47.3,1.12,-43.07,5.51,118.27
54045,"Logan County, West Virginia",117.,31.15,1.25,-42.39,4.63,94.56
54047,"McDowell County, West Virginia",135.,15.09,1.59,-47.76,4.72,79.57
54049,"Marion County, West Virginia",83.5,79.26,1.28,-38.04,5.24,122.93
54051,"Marshall County, West Virginia",75.2,60.32,0.86,-38.39,4.79,96.81
54053,"Mason County, West Virginia",79.2,65.62,1.05,-37.41,5.30,110
54055,"Mercer County, West Virginia",98.2,44.67,1.17,-45.57,5.09,109.73
54057,"Mineral County, West Virginia",64.5,34.35,1.25,-39.93,6.38,110.63
54059,"Mingo County, West Virginia",149.,56.46,1.23,-47.82,4.43,91.05
54061,"Monongalia County, West Virginia",63.4,34.9,0.94,-45.46,5.17,119.13
54063,"Monroe County, West Virginia",76.1,22.17,1.16,-48.60,5.37,92.77
54065,"Morgan County, West Virginia",55.9,44.02,1.10,-34.77,5.30,121.52
54067,"Nicholas County, West Virginia",98.8,42.21,1.15,-42.19,6.07,114.55
54069,"Ohio County, West Virginia",76.1,81.54,1.02,-33.63,4.98,89.42
54071,"Pendleton County, West Virginia",48.6,40.15,1.05,-45.00,5.50,123.71
54073,"Pleasants County, West Virginia",73.1,74.53,1.01,-38.52,5.64,104.05
54075,"Pocahontas County, West Virginia",81.4,47.31,1.10,-43.24,5.52,110.92
54077,"Preston County, West Virginia",71.9,32.9,1.13,-40.70,5.81,122.8
54079,"Putnam County, West Virginia",70.7,35.52,0.84,-48.89,6.40,117.38
54081,"Raleigh County, West Virginia",99.0,23.1,1.35,-46.73,5.81,127.02
54083,"Randolph County, West Virginia",87.7,59.81,1.17,-39.74,5.41,118.4
54085,"Ritchie County, West Virginia",82.7,86.4,1.07,-43.52,5.34,104.68
54087,"Roane County, West Virginia",90.5,119.66,1.10,-44.14,4.33,97.03
54089,"Summers County, West Virginia",82.2,26.27,1.16,-52.04,5.41,98.78
54091,"Taylor County, West Virginia",74.9,56.25,1.16,-41.96,5.22,113.06
54093,"Tucker County, West Virginia",72.8,40.43,1.24,-42.70,6.52,119.5
54095,"Tyler County, West Virginia",70.1,75.34,0.97,-39.77,5.07,101.44
54097,"Upshur County, West Virginia",86.2,90.32,1.36,-35.12,5.05,122.96
54099,"Wayne County, West Virginia",83.8,53.19,1.13,-43.14,5.60,138.16
54101,"Webster County, West Virginia",105.,39.23,1.20,-44.30,5.59,106.08
54103,"Wetzel County, West Virginia",78.3,82.29,1.33,-31.02,5.48,112.1
54105,"Wirt County, West Virginia",74.6,71.3,1.05,-41.19,5.35,109.48
54107,"Wood County, West Virginia",74.5,83.67,0.92,-40.23,5.90,105.94
54109,"Wyoming County, West Virginia",124.,29.44,1.62,-33.24,5.64,130.94
55,Wisconsin,50.6,52.32,1.08,-45.77,5.97,126.6
55001,"Adams County, Wisconsin",59.1,102.34,0.88,-51.35,5.42,130.75
55003,"Ashland County, Wisconsin",57.9,44.14,1.06,-55.72,5.63,106.32
55005,"Barron County, Wisconsin",54.3,56.91,1.30,-46.10,5.97,120.12
55007,"Bayfield County, Wisconsin",46.3,24.52,0.99,-58.64,4.66,86.36
55009,"Brown County, Wisconsin",47.3,59.87,0.88,-51.28,5.70,116.18
55011,"Buffalo County, Wisconsin",48.7,42.36,1.44,-55.62,5.67,130.23
55013,"Burnett County, Wisconsin",49.5,42.77,1.12,-54.97,4.31,92.34
55015,"Calumet County, Wisconsin",58.3,99.05,1.19,-42.93,6.70,143.1
55017,"Chippewa County, Wisconsin",55.6,49.12,1.22,-53.84,6.57,117.86
55019,"Clark County, Wisconsin",51.6,86.7,0.99,-53.83,5.00,116.71
55021,"Columbia County, Wisconsin",58.8,75.61,0.97,-52.54,5.08,108.54
55023,"Crawford County, Wisconsin",61.3,57.35,1.18,-48.44,5.08,93.95
55025,"Dane County, Wisconsin",42.9,20.44,1.03,-51.63,6.94,151.83
55027,"Dodge County, Wisconsin",47.4,74.74,1.00,-42.83,5.25,134.19
55029,"Door County, Wisconsin",43.4,40.98,0.71,-60.54,5.13,85.04
55031,"Douglas County, Wisconsin",65.6,94.22,1.27,-45.48,5.46,115.37
55033,"Dunn County, Wisconsin",39.5,31.23,1.10,-55.30,5.89,127.66
55035,"Eau Claire County, Wisconsin",54.3,28.37,1.27,-56.05,6.90,129.31
55037,"Florence County, Wisconsin",50.1,24.37,0.95,-63.13,6.04,82.98
55039,"Fond du Lac County, Wisconsin",46.2,67.5,1.08,-45.49,5.32,125.62
55041,"Forest County, Wisconsin",52.7,29.16,0.86,-64.18,5.77,96.1
55043,"Grant County, Wisconsin",52.7,42.18,1.05,-47.41,5.45,94.17
55045,"Green County, Wisconsin",47.9,23.98,1.19,-47.48,5.11,96.05
55047,"Green Lake County, Wisconsin",50.7,63.41,0.92,-52.02,4.81,108.26
55049,"Iowa County, Wisconsin",42.8,12.51,1.09,-52.33,4.24,88.14
55051,"Iron County, Wisconsin",45.1,29.14,0.95,-61.32,5.12,93.31
55053,"Jackson County, Wisconsin",61.1,61.64,1.05,-55.99,6.23,125.08
55055,"Jefferson County, Wisconsin",42.9,39.88,1.03,-41.98,5.12,115.31
55057,"Juneau County, Wisconsin",59.1,80.29,1.04,-55.27,5.37,117.9
55059,"Kenosha County, Wisconsin",70.2,91.07,1.26,-29.31,6.16,140.6
55061,"Kewaunee County, Wisconsin",42.0,31.58,0.82,-60.53,4.93,81.95
55063,"La Crosse County, Wisconsin",52.3,31.54,0.96,-57.48,5.97,121.73
55065,"Lafayette County, Wisconsin",39.8,19.46,1.00,-54.38,4.10,79.65
55067,"Langlade County, Wisconsin",53.9,73.02,0.93,-53.52,5.21,118.99
55069,"Lincoln County, Wisconsin",46.7,39.65,1.07,-50.99,4.80,102.67
55071,"Manitowoc County, Wisconsin",46.0,74.19,0.89,-45.93,4.69,97.87
55073,"Marathon County, Wisconsin",48.4,57.64,0.73,-50.79,5.06,129.02
55075,"Marinette County, Wisconsin",54.6,47.97,0.83,-60.82,4.65,72.79
55077,"Marquette County, Wisconsin",62.7,77.86,1.05,-50.55,5.45,109.74
55078,"Menominee County, Wisconsin",93.6,90.35,1.39,-54.46,11.7,86.56
55079,"Milwaukee County, Wisconsin",53.4,57.85,1.40,-25.22,7.18,157.82
55081,"Monroe County, Wisconsin",65.1,57.61,1.26,-53.19,6.22,121.03
55083,"Oconto County, Wisconsin",50.8,59.83,0.74,-60.76,4.98,92.48
55085,"Oneida County, Wisconsin",49.6,37.35,0.86,-56.56,5.13,101.23
55087,"Outagamie County, Wisconsin",46.6,57.06,1.09,-46.07,5.92,129.72
55089,"Ozaukee County, Wisconsin",39.0,35.44,0.68,-50.73,5.68,110.93
55091,"Pepin County, Wisconsin",41.1,13.57,1.54,-57.52,5.14,104.06
55093,"Pierce County, Wisconsin",38.6,7,1.06,-57.44,5.04,102.84
55095,"Polk County, Wisconsin",46.8,42.96,1.17,-52.62,5.15,108.83
55097,"Portage County, Wisconsin",42.7,47.62,0.68,-56.61,5.41,103.38
55099,"Price County, Wisconsin",50.2,36.31,1.02,-56.10,4.67,90.9
55101,"Racine County, Wisconsin",54.9,62.45,1.51,-24.23,7.13,140.51
55103,"Richland County, Wisconsin",47.7,35.47,1.14,-49.96,5.29,102.58
55105,"Rock County, Wisconsin",65.6,63.28,1.54,-31.22,7.30,143.88
55107,"Rusk County, Wisconsin",58.1,79.22,1.24,-49.58,5.59,123.25
55109,"Saint Croix County, Wisconsin",49.7,40.39,1.05,-54.14,4.77,100.56
55111,"Sauk County, Wisconsin",50.1,63.97,0.95,-50.15,5.40,128
55113,"Sawyer County, Wisconsin",60.1,59.32,1.19,-51.82,6.01,120.66
55115,"Shawano County, Wisconsin",55.6,95.7,1.15,-47.78,4.59,112.81
55117,"Sheboygan County, Wisconsin",45.4,49.2,0.97,-52.13,5.52,106.63
55119,"Taylor County, Wisconsin",45.1,52.89,0.85,-56.52,5.00,99.24
55121,"Trempealeau County, Wisconsin",52.9,49.97,1.20,-54.51,5.87,130.13
55123,"Vernon County, Wisconsin",44.1,28.98,1.02,-54.34,5.99,120.23
55125,"Vilas County, Wisconsin",40.4,13.98,0.78,-62.42,5.35,94.9
55127,"Walworth County, Wisconsin",60.0,95.99,1.45,-30.05,5.64,137.57
55129,"Washburn County, Wisconsin",53.2,56.58,1.16,-50.89,5.12,112.59
55131,"Washington County, Wisconsin",43.1,60.94,0.78,-45.57,5.68,128.56
55133,"Waukesha County, Wisconsin",43.5,44.86,0.72,-45.91,5.68,132.44
55135,"Waupaca County, Wisconsin",66.0,74.93,1.09,-53.73,5.55,108.17
55137,"Waushara County, Wisconsin",44.7,43.42,0.81,-55.99,5.01,105.51
55139,"Winnebago County, Wisconsin",53.5,74.28,1.03,-46.67,6.47,133.79
55141,"Wood County, Wisconsin",50.7,76.86,0.70,-54.40,5.57,121.73
56,Wyoming,71.6,17.33,1.10,-57.32,5.50,100.61
56001,"Albany County, Wyoming",62.0,5.41,1.18,-58.94,6.15,117.84
56003,"Big Horn County, Wyoming",60.4,13.66,1.03,-58.92,5.03,94.63
56005,"Campbell County, Wyoming",91.6,31.87,1.03,-56.71,5.31,87.98
56007,"Carbon County, Wyoming",75.3,17.91,1.11,-55.95,4.79,87.73
56009,"Converse County, Wyoming",83.2,21.3,1.08,-56.25,5.48,90.5
56011,"Crook County, Wyoming",73.7,20.29,1.10,-56.86,4.22,75.77
56013,"Fremont County, Wyoming",75.9,24.12,1.34,-50.18,5.92,113.07
56015,"Goshen County, Wyoming",56.5,-2.69,1.02,-60.15,5.19,104.38
56017,"Hot Springs County, Wyoming",69.3,26.05,1.63,-39.57,5.60,107.97
56019,"Johnson County, Wyoming",62.2,5.56,1.01,-61.31,5.18,82.69
56021,"Laramie County, Wyoming",71.9,7.33,1.11,-62.43,6.45,117.15
56023,"Lincoln County, Wyoming",52.4,3.79,0.96,-61.74,5.62,93.26
56025,"Natrona County, Wyoming",89.4,48.23,1.11,-50.62,5.48,99.48
56027,"Niobrara County, Wyoming",65.5,2.9,1.44,-53.97,5.13,97.17
56029,"Park County, Wyoming",53.2,-4.63,0.98,-60.56,5.06,88.6
56031,"Platte County, Wyoming",70.1,-7.61,1.04,-57.99,5.52,101.69
56033,"Sheridan County, Wyoming",75.1,23.4,0.99,-59.82,5.11,89.47
56035,"Sublette County, Wyoming",65.6,9.1,0.94,-63.29,4.67,86.37
56037,"Sweetwater County, Wyoming",78.0,27.71,1.08,-53.62,4.70,93.21
56039,"Teton County, Wyoming",36.0,-22.3,0.84,-67.11,4.47,76.38
56041,"Uinta County, Wyoming",81.5,41.57,1.27,-44.26,5.39,106.26
56043,"Washakie County, Wyoming",59.3,15.92,1.08,-56.12,5.28,94.24
56045,"Weston County, Wyoming",81.6,20.73,1.51,-48.17,5.50,91.63
6,California,41.9,-7.99,1.13,-56.36,4.93,65.83
6001,"Alameda County, California",36.1,-15.94,1.35,-56.26,5.43,79.54
6003,"Alpine County, California",42.8,-9,1.05,-58.38,4.89,75.68
6005,"Amador County, California",48.3,8.75,1.13,-55.74,4.77,86.61
6007,"Butte County, California",64.8,12.2,1.47,-55.14,5.87,104.4
6009,"Calaveras County, California",49.6,-0.25,1.13,-52.46,4.31,70.71
6011,"Colusa County, California",55.2,-1.26,1.26,-58.02,5.42,78.69
6013,"Contra Costa County, California",40.3,-10.52,1.25,-52.42,5.47,66.8
6015,"Del Norte County, California",75.0,18.59,1.47,-57.92,5.89,98.42
6017,"El Dorado County, California",46.0,-7.48,0.92,-62.60,4.99,67.65
6019,"Fresno County, California",46.2,-1.98,1.56,-37.44,5.34,75.32
6021,"Glenn County, California",65.6,20.52,1.23,-57.43,5.86,92.5
6023,"Humboldt County, California",70.4,8.17,1.57,-53.42,5.96,110.06
6025,"Imperial County, California",32.4,-52.91,0.82,-66.69,6.70,54.01
6027,"Inyo County, California",58.6,9.97,1.28,-51.15,4.24,62.9
6029,"Kern County, California",72.7,32.49,1.34,-47.72,5.82,76.75
6031,"Kings County, California",57.5,10.67,1.61,-44.56,5.43,70.66
6033,"Lake County, California",81.4,36.36,1.44,-58.00,5.78,93.52
6035,"Lassen County, California",64.9,2.92,0.90,-59.96,3.78,71.06
6037,"Los Angeles County, California",34.9,-11.8,1.07,-54.25,4.16,48.91
6039,"Madera County, California",50.0,10.3,1.61,-38.80,5.04,77.73
6041,"Marin County, California",27.6,-40.51,0.85,-65.93,3.76,41.38
6043,"Mariposa County, California",48.6,5.51,1.19,-51.35,4.30,62.5
6045,"Mendocino County, California",58.5,3.82,1.42,-54.78,5.21,92.79
6047,"Merced County, California",53.4,9.73,2.06,-36.96,5.64,77.64
6049,"Modoc County, California",77.1,35.06,1.32,-56.63,5.35,96.29
6051,"Mono County, California",31.5,-20.9,0.89,-58.24,3.46,52.21
6053,"Monterey County, California",37.6,-17.14,1.09,-55.08,5.68,61.14
6055,"Napa County, California",44.8,-0.93,1.03,-56.75,5.45,107.84
6057,"Nevada County, California",47.0,12.25,1.16,-63.82,4.36,64.13
6059,"Orange County, California",35.1,-14.53,0.75,-59.24,4.72,77.71
6061,"Placer County, California",42.8,-24.1,1.00,-63.08,4.71,73.15
6063,"Plumas County, California",71.3,32.88,1.33,-50.43,4.85,92.11
6065,"Riverside County, California",50.7,-1.68,0.88,-63.02,4.98,52.3
6067,"Sacramento County, California",49.1,-12.36,1.50,-51.90,5.35,82.47
6069,"San Benito County, California",39.8,-10.05,1.16,-52.86,5.12,72.05
6071,"San Bernardino County, California",63.2,14,1.66,-40.95,5.29,55.58
6073,"San Diego County, California",38.9,-19.96,0.86,-69.02,5.33,61.91
6075,"San Francisco County, California",25.6,-44.6,1.14,-71.45,3.48,15.95
6077,"San Joaquin County, California",57.9,11.66,1.62,-49.97,5.60,78.69
6079,"San Luis Obispo County, California",44.2,-9.22,0.73,-60.35,5.81,74.93
6081,"San Mateo County, California",30.4,-29.91,1.11,-60.98,4.48,49.85
6083,"Santa Barbara County, California",36.3,-13.62,0.96,-58.40,6.06,86.45
6085,"Santa Clara County, California",29.6,-33.82,0.85,-61.87,5.02,79.88
6087,"Santa Cruz County, California",39.9,-16,1.33,-51.25,5.00,77.5
6089,"Shasta County, California",84.2,40.44,1.53,-50.36,6.20,93.89
6091,"Sierra County, California",52.9,3.78,1.01,-60.22,4.13,70.29
6093,"Siskiyou County, California",67.6,50.04,1.50,-51.58,6.08,122.67
6095,"Solano County, California",50.4,-6.33,1.24,-57.44,5.99,76.2
6097,"Sonoma County, California",42.2,-1.76,0.98,-63.00,4.83,65.89
6099,"Stanislaus County, California",54.9,-4.23,1.39,-44.70,5.43,79.61
6101,"Sutter County, California",60.9,10.73,1.36,-54.01,5.73,85.58
6103,"Tehama County, California",76.4,39.09,1.86,-48.97,6.08,107.18
6105,"Trinity County, California",66.3,16.82,1.21,-57.55,5.41,95.23
6107,"Tulare County, California",56.0,4.71,1.76,-41.08,5.96,76.05
6109,"Tuolumne County, California",51.7,16.25,1.15,-51.38,5.14,83.33
6111,"Ventura County, California",39.4,-13.77,1.07,-57.24,5.55,77.3
6113,"Yolo County, California",57.0,-5.33,1.16,-61.11,6.14,83.18
6115,"Yuba County, California",88.7,38.75,1.47,-54.17,5.73,86.87
8,Colorado,58.2,2.28,1.07,-64.60,5.41,95.87
8001,"Adams County, Colorado",57.9,-0.47,1.08,-64.29,5.40,100.42
8003,"Alamosa County, Colorado",88.0,65.89,1.16,-60.62,5.73,104.57
8005,"Arapahoe County, Colorado",57.9,-0.47,1.08,-64.29,5.40,100.42
8007,"Archuleta County, Colorado",44.9,-17.8,1.14,-69.24,5.22,64.74
8009,"Baca County, Colorado",61.8,51.28,1.23,-54.15,5.07,91.02
8011,"Bent County, Colorado",126.,128.15,1.30,-53.46,4.98,78.69
8013,"Boulder County, Colorado",57.9,-0.47,1.08,-64.29,5.40,100.42
8014,"Broomfield County, Colorado",57.9,-0.47,1.08,-64.29,5.40,100.42
8015,"Chaffee County, Colorado",46.9,-18.62,1.09,-65.84,4.80,79.62
8017,"Cheyenne County, Colorado",85.1,58.8,1.00,-63.67,4.83,90.68
8019,"Clear Creek County, Colorado",48.8,-14.24,0.89,-65.29,4.63,90.21
8021,"Conejos County, Colorado",60.3,15.88,1.15,-67.20,5.28,81.28
8023,"Costilla County, Colorado",44.6,11.52,1.12,-68.37,4.88,75.22
8025,"Crowley County, Colorado",112.,52.32,1.35,-60.46,5.30,79.98
8027,"Custer County, Colorado",44.3,1.9,0.95,-66.82,4.10,78.11
8029,"Delta County, Colorado",60.6,16.34,1.15,-62.11,6.64,104.15
8031,"Denver County, Colorado",57.9,-0.47,1.08,-64.29,5.40,100.42
8033,"Dolores County, Colorado",74.3,15.64,1.31,-60.74,6.31,108.13
8035,"Douglas County, Colorado",35.9,-25.37,0.61,-68.56,4.53,107.67
8037,"Eagle County, Colorado",24.4,-48.53,0.85,-71.79,3.93,57.87
8039,"Elbert County, Colorado",53.7,-4.77,0.87,-67.77,4.01,84.56
8041,"El Paso County, Colorado",58.0,1.06,1.13,-64.80,4.92,86.3
8043,"Fremont County, Colorado",76.4,11.1,1.58,-54.51,4.68,92.11
8045,"Garfield County, Colorado",55.0,-9.5,1.23,-60.22,4.36,90.96
8047,"Gilpin County, Colorado",47.0,-8.29,0.91,-65.11,4.58,104.99
8049,"Grand County, Colorado",34.6,-25.59,0.78,-68.98,3.87,79.02
8051,"Gunnison County, Colorado",49.2,-1.88,0.93,-66.11,4.83,82.23
8053,"Hinsdale County, Colorado",32.9,-14.02,0.73,-70.81,3.35,62.24
8055,"Huerfano County, Colorado",79.6,61.41,1.28,-58.92,5.18,96.63
8057,"Jackson County, Colorado",46.0,-13.77,0.97,-63.82,4.02,80.24
8059,"Jefferson County, Colorado",57.9,-0.47,1.08,-64.29,5.40,100.42
8061,"Kiowa County, Colorado",94.2,53.91,1.03,-60.09,4.64,69.3
8063,"Kit Carson County, Colorado",78.5,31.72,1.02,-61.02,4.90,87.03
8065,"Lake County, Colorado",51.4,-31.6,1.19,-61.71,4.94,62.28
8067,"La Plata County, Colorado",46.8,-17.63,0.92,-70.93,4.58,59.7
8069,"Larimer County, Colorado",45.1,-14.33,0.93,-66.24,5.53,113.41
8071,"Las Animas County, Colorado",57.7,47.19,1.14,-59.75,4.51,82.05
8073,"Lincoln County, Colorado",72.4,34.06,1.08,-60.22,4.42,94.31
8075,"Logan County, Colorado",63.5,11.69,1.25,-55.71,5.99,112.37
8077,"Mesa County, Colorado",75.8,36.62,1.17,-55.48,7.99,122.8
8079,"Mineral County, Colorado",54.8,8.09,0.94,-66.18,4.53,90.14
8081,"Moffat County, Colorado",80.3,40.07,1.16,-50.74,4.86,105.4
8083,"Montezuma County, Colorado",89.6,44.49,1.48,-53.95,8.04,132.79
8085,"Montrose County, Colorado",64.1,7.68,1.15,-59.56,6.83,104.94
